Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Choose the language
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Select your location
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Configure locales
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,"At configure keyboard page, select NO "
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Select the country of the keyboard
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Select the keyboard layout
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Select hostname ubuntu as default
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Insert the name for the new user
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Insert the name for the account
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Choose a password
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Reinsert the password
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,At encrypt request select NO
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Verify or setup the timezone
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,"At partitioning select ""Guided - Use entire disk"""
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Select disk to partition
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,"At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,"At ""http proxy"" request, leave it blank and press enter"
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,"At managing upgrades select ""No automatic updates"""
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,"At Software selection, choose ""Print server"" with arrows, select it with ""space bar"" and confirm with ""Enter"""
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Select to install Grub in the master boot record
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Remove the installation media (CDROM or USB key)
../testcases/image/1408_Install (Print server),0,Unverified Action,,action,,Wait that the system reboot and login
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Boot up the image
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Choose the desired language
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"Select ""Install Ubuntu Server"""
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Choose the language
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Select your location
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Configure locales
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"At configure keyboard page, select NO "
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Select the country of the keyboard
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Select the keyboard layout
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Select hostname ubuntu as default
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Insert the name for the new user
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Insert the name for the account
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Choose a password
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Reinsert the password
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,At encrypt request select NO
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Verify or setup the timezone
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"At partitioning select ""Guided - Use entire disk"""
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Select disk to partition
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"At ""http proxy"" request, leave it blank and press enter"
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"At managing upgrades select ""No automatic updates"""
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,"At Software selection, choose ""Samba server"""
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Select to install Grub in the master boot record
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Remove the installation media (CDROM or USB key)
../testcases/image/1409_Install (Samba server),0,Unverified Action,,action,,Wait that the system reboot and login
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Boot up the image
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Choose the desired language
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"Select ""Install Ubuntu Server"""
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Choose the language
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Select your location
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Configure locales
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"At configure keyboard page, select NO "
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Select the country of the keyboard
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Select the keyboard layout
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Select hostname ubuntu as default
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Insert the name for the new user
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Insert the name for the account
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Choose a password
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Reinsert the password
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,At encrypt request select NO
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Verify or setup the timezone
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"At partitioning select ""Guided - Use entire disk"""
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Select disk to partition
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"At ""http proxy"" request, leave it blank and press enter"
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"At managing upgrades select ""No automatic updates"""
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"At Software selection, choose ""Virtual Machine host"" with arrows, select it with ""space bar"" and confirm with ""Enter"""
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Select to install Grub in the master boot record
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,Remove the installation media (CDROM or USB key)
../testcases/image/1411_Install (Virtualization host),0,Unverified Action,,action,,"Wait that the system reboot, login"
../testcases/image/1413_Install (Preseed),0,Unverified Action,,action,,Boot up the image
../testcases/image/1413_Install (Preseed),0,Unverified Action,,action,,"Choose the desired language, press F6, Esc, and F8. This will show you the Boot Options line: Boot Options file=/cdrom/preseed/ubuntu-server.seed vga=788 initrd=/install/initrd.gz quiet --"
../testcases/image/1413_Install (Preseed),0,Unverified Action,,action,,Replace 'file=/cdrom/preseed/ubuntu-server.seed' by 'auto url=http://people.canonical.com/~plars/default.cfg auto=true priority=critical'. The Boot Options line should now look like: Boot Options auto url=http://people.canonical.com/~plars/default.cfg auto=true priority=critical vga=788 initrd=/install/initrd.gz quiet --
../testcases/image/1413_Install (Preseed),0,Unverified Action,,action,,Press Enter to accept the boot command line and start the installation
../testcases/image/1413_Install (Preseed),0,Unverified Action,,action,,"From this point on, the installation should proceed automatically. Wait until the system reboots. "
../testcases/image/1413_Install (Preseed),0,Unverified Action,,action,,At the login insert ubuntu as userid and ubuntuas password
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Connect the microphone to the computer. (This can include a microphone on a headset)
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Right click on the '''Volume Control''' icon on the right side of the top panel 
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Open ''Sound Preferences'' or ''Sound Setting''. 
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Go to the ''Input'' tab and ensure that the ''Input'' volume of the microphone is set to an appropriate level and is not muted.
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,"Press the ''Super Windows key'', or click the Ubuntu logo in the upper left hand unity panel and search '''Sound Recorder'''."
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Click the ''Record'' button (the red circle).
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Talk briefly into the microphone.
../testcases/hardware/1467_External Microphone,0,Unverified Action,,action,,Click the ''Stop'' button (the gray square).
../testcases/hardware/1472_Headphones,0,Unverified Action,,action,,Ensure that the sound volume is turned to a reasonable level and that the sound is not muted by clicking on the Volume Control applet (the speaker icon in the notification area) and setting the volume
../testcases/hardware/1472_Headphones,0,Unverified Action,,action,,Select home folder on the unity panel
../testcases/hardware/1472_Headphones,0,Unverified Action,,action,,"Open the Examples folder, Open the Ubuntu_Free_Culture_Showcase folder"
../testcases/hardware/1472_Headphones,0,Unverified Action,,action,,Adjust the volume with the Volume Control applet. Verify that the audio volume changes
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Check that no external microphones are connected to the computer.
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Right click on the Volume Control icon on the right side of the top panel
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Open Sound Preferences or Sound Setting.
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Go to the Input tab and ensure that the Input volume of the microphone is set to an appropriate level and is not muted.
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,"Press the Super (Windows) Key or click on the Ubuntu logo on the unity panel, and search Sound Recorder."
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Click the Record button (the red circle).
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Talk briefly into the microphone.
../testcases/hardware/1473_Recording Internal Microphone,0,Unverified Action,,action,,Click the Stop button (the gray square).
../testcases/hardware/1474_Speakers,0,Unverified Action,,action,,Ensure that the sound volume is turned to a reasonable level and that the sound is not muted by clicking on the Volume Control applet (the speaker icon in the notification area) and setting the volume
../testcases/hardware/1474_Speakers,0,Unverified Action,,action,,"On the Unity panel, select Home Folder"
../testcases/hardware/1474_Speakers,0,Unverified Action,,action,,Open the Examples folder. Open the Ubuntu_Free_Culture_Showcase folder
../testcases/hardware/1474_Speakers,0,Unverified Action,,action,,Adjust the volume with the Volume Control applet. Verify that the audio volume changes.
../testcases/hardware/1475_Firewire,0,Unverified Action,,action,,Disconnect the Firewire external hard drive from the computer
../testcases/hardware/1475_Firewire,0,Unverified Action,,action,,Repeat for each Firewire port on the computer
../testcases/hardware/1477_Builtin Keyboard,0,Unverified Action,,action,,"Attempt to close the window, then select Save"
../testcases/hardware/1477_Builtin Keyboard,1,Unverified Action,,action,,"Type ""nano"" and press Enter"
../testcases/hardware/1477_Builtin Keyboard,1,Unverified Action,,action,,Press Ctrl-x
../testcases/hardware/1477_Builtin Keyboard,1,Unverified Action,,action,,Press y
../testcases/hardware/1477_Builtin Keyboard,1,Unverified Action,,action,,Type in demo2.txt and press Enter
../testcases/hardware/1477_Builtin Keyboard,1,Unverified Action,,action,,Select demo2.txt
../testcases/hardware/1477_Builtin Keyboard,2,Unverified Action,,action,,"Attempt to close the window, click Save"
../testcases/hardware/1478_Hotkeys,0,Unverified Action,,action,,Open a playlist
../testcases/hardware/1478_Hotkeys,1,Unverified Action,,action,,Open a playlist
../testcases/hardware/1478_Hotkeys,3,Unverified Action,,action,,Go to www.ubuntu.com
../testcases/hardware/1478_Hotkeys,3,Unverified Action,,action,,Go to planet.ubuntu.com
../testcases/hardware/1480_USB Mouse,0,Unverified Action,,action,,Remove all USB mice and trackballs connected to the computer 
../testcases/hardware/1480_USB Mouse,0,Unverified Action,,action,,Open Terminal
../testcases/hardware/1480_USB Mouse,0,Unverified Action,,action,,Connect the USB mouse to the computer
../testcases/hardware/1480_USB Mouse,0,Unverified Action,,action,,Disconnect the mouse from the computer.
../testcases/hardware/1480_USB Mouse,0,Unverified Action,,action,,Please include your device's model in your feedback
../testcases/hardware/1482_Wireless Networking,0,Unverified Action,,action,,Ensure that Network Manager is running and that no networks are currently connected
../testcases/hardware/1482_Wireless Networking,0,Unverified Action,,action,,Open Terminal
../testcases/hardware/1482_Wireless Networking,0,Unverified Action,,action,,Ensure wireless is enabled
../testcases/hardware/1482_Wireless Networking,0,Unverified Action,,action,,Connect to your wireless network
../testcases/hardware/1482_Wireless Networking,0,Unverified Action,,action,,"Run route -n. Note the IP address in the Gateway column. (not ""0.0.0.0"")"
../testcases/hardware/1482_Wireless Networking,1,Unverified Action,,action,,"Run sudo ifconfig [interface] [staticIP] where [interface] is the interface name (e.g. wlan) and [staticIP] is a valid unused IP address on the current network. (If you are on a home network try using the previously used IP address, (still listed on the terminal) (Consult your network administrator if you do not know such an address.)"
../testcases/hardware/1482_Wireless Networking,1,Unverified Action,,action,,Run ifconfig. Verify that the network device is again listed (e.g. wlan) and has the IP ([staticIP]) address listed as given above.
../testcases/hardware/1483_Builtin Webcam,0,Unverified Action,,action,,Ensure the universe and multiverse repositories are enabled
../testcases/hardware/1483_Builtin Webcam,0,Unverified Action,,action,,Open Terminal
../testcases/hardware/1483_Builtin Webcam,0,Unverified Action,,action,,"Run ""sudo apt-get install cheese"""
../testcases/hardware/1484_Internal Data Card Reader,0,Unverified Action,,action,,Open the file manager
../testcases/hardware/1484_Internal Data Card Reader,0,Unverified Action,,action,,Close the card window
../testcases/hardware/1484_Internal Data Card Reader,0,Unverified Action,,action,,"Repeat for every type of media supported (e.g. CF, SD, MMC, etc.)"
../testcases/hardware/1486_Suspend & Resume,0,Unverified Action,,action,,Open a few applications in on the desktop
../testcases/hardware/1486_Suspend & Resume,0,Unverified Action,,action,,"Look at the top-right corner of your screen, you should find the session icon alongside of your user-name, click on it to get a drop-down menu"
../testcases/hardware/1486_Suspend & Resume,0,Unverified Action,,action,,Now from the drop-down menu select Suspende
../testcases/hardware/1486_Suspend & Resume,0,Unverified Action,,action,,After about 10 seconds press the power button on your system to resume
../testcases/hardware/1487_Builtin Screen,0,Unverified Action,,action,,"Open the settings manager, then open the display settings (might be called ""monitor"" or ""display"")"
../testcases/hardware/1487_Builtin Screen,0,Unverified Action,,action,,Change the screen resolution by selecting a different resolution from the Resolution dropdown list.
../testcases/hardware/1488_External Screen,0,Unverified Action,,action,,"Open the settings manager, then open the display settings (might be called ""monitor"" or ""display"")"
../testcases/hardware/1488_External Screen,0,Unverified Action,,action,,Change the screen resolution by selecting a different resolution from the Resolution dropdown list.
../testcases/hardware/1618_System Config Printer,0,Unverified Action,,action,,Disconnect any locally connected printers from your computer
../testcases/hardware/1618_System Config Printer,3,Unverified Action,,action,,Select the appropriate connection type for your printer (probably already highlighted)
../testcases/hardware/1618_System Config Printer,4,Unverified Action,,action,,Select the 'Set as the system-wide default printer' option
../testcases/hardware/1618_System Config Printer,4,Unverified Action,,action,,Leave the 'Clear my personal default setting' checked
../testcases/hardware/1618_System Config Printer,6,Unverified Action,,action,,"Connect the printer to the other computer which will act as the ""server"""
../testcases/hardware/1618_System Config Printer,6,Unverified Action,,action,,Open 'Printers' from the FAMILY menu on that computer
../testcases/hardware/1618_System Config Printer,6,Unverified Action,,action,,Confirm that 'Publish shared printers connected to this system' is checked
../testcases/hardware/1618_System Config Printer,6,Unverified Action,,action,,Confirm that both 'Enabled' and 'Shared' are checked
../testcases/packages/Studio/1577_Audacity,0,Unverified Action,,action,,"Go to Audacity Transport Toolbar, once there..."
../testcases/packages/Studio/1577_Audacity,0,Unverified Action,,action,,Click on Play icon again
../testcases/packages/Studio/1577_Audacity,2,Unverified Action,,action,,"Click on ""Selection Tool"""
../testcases/packages/Studio/1577_Audacity,4,Unverified Action,,action,,"Move the ""Playback Speed"" and click on ""Play-at-speed"" again"
../testcases/packages/Studio/1577_Audacity,4,Unverified Action,,action,,Can you feel the difference in the speed?
../testcases/packages/Studio/1577_Audacity,8,Unverified Action,,action,,Open Audacity and import/open a new file.
../testcases/packages/Studio/1577_Audacity,9,Unverified Action,,action,,Open Audacity and an Audio file.
../testcases/packages/Studio/1577_Audacity,10,Unverified Action,,action,,Open Audacity and an Audio file.
../testcases/packages/Studio/1577_Audacity,11,Unverified Action,,action,,Open Audacity and an Audio file.
../testcases/packages/Studio/1577_Audacity,12,Unverified Action,,action,,Open Audacity and an Audio file.
../testcases/packages/Studio/1577_Audacity,12,Unverified Action,,action,,"Click on ""Contrast..."""
../testcases/packages/Studio/1662_Agave,0,Unverified Action,,action,,Add current scheme to favourites with Ctrl+D
../testcases/packages/Studio/1662_Agave,1,Unverified Action,,action,,Open file manager
../testcases/packages/Studio/1662_Agave,2,Unverified Action,,action,,Locate previosly saved favourite
../testcases/packages/Studio/1662_Agave,3,Unverified Action,,action,,Move file to .local/share/agave/palettes
../testcases/packages/Studio/1662_Agave,4,Unverified Action,,action,,Rename file to include .gpl extension
../testcases/packages/Studio/1662_Agave,5,Unverified Action,,action,,Open Agave
../testcases/packages/Studio/1667_Qtractor,2,Unverified Action,,action,,"On the Audio tab, verify that there is a capture device on the left (under System) that is connected to one of the Qtractor Master Ins on the right hand side"
../testcases/packages/Studio/1667_Qtractor,2,Unverified Action,,action,,Arm the new track for recording by clicking the R button in the track listing on the left of the Qtractor window.
../testcases/packages/Studio/1667_Qtractor,2,Unverified Action,,action,,Give a name for the file that will hold this recorded input and Click OK
../testcases/packages/Studio/1667_Qtractor,2,Unverified Action,,action,,Click the stop button when you have recorded enough
../testcases/packages/Studio/1667_Qtractor,2,Unverified Action,,action,,"Click the ""Backward"" button until the track marker returns to the start"
../testcases/packages/Studio/1667_Qtractor,3,Unverified Action,,action,,Name the file
../testcases/packages/Studio/1667_Qtractor,3,Unverified Action,,action,,"Close the session by clicking the ""X"" (File >Exit from the menu)"
../testcases/packages/Studio/1667_Qtractor,3,Unverified Action,,action,,Run the Qtractor application again
../testcases/packages/Studio/1667_Qtractor,3,Unverified Action,,action,,Click File >Open in the menu
../testcases/packages/Studio/1667_Qtractor,3,Unverified Action,,action,,Find and Choose your just recorded session from the Open Session window
../testcases/packages/Studio/1667_Qtractor,4,Unverified Action,,action,,Right Click on the plugin synth and choose Activate
../testcases/packages/Studio/1667_Qtractor,4,Unverified Action,,action,,Click on the Track tab of the track window
../testcases/packages/Studio/1667_Qtractor,4,Unverified Action,,action,,In the MIDI/Instrument Panel choose the Plugin as an instrument
../testcases/packages/Studio/1667_Qtractor,4,Unverified Action,,action,,"Click ""OK"" in the Track window"
../testcases/packages/Studio/1668_Scribus,1,Unverified Action,,action,,Create New Document on startup.
../testcases/packages/Studio/1668_Scribus,1,Unverified Action,,action,,Insert Text in the New Document.
../testcases/packages/Studio/1668_Scribus,1,Unverified Action,,action,,Insert Image in the New Document.
../testcases/packages/Studio/1668_Scribus,2,Unverified Action,,action,,"Create a new document, add an image, add text, save using ""Save-as"" from the file-menu"
../testcases/packages/Studio/1668_Scribus,2,Unverified Action,,action,,Close the document and reopen it with the file-menu
../testcases/packages/Studio/1669_Blender,0,Unverified Action,,action,,Open Blender from the STUDIO menu.
../testcases/packages/Studio/1669_Blender,1,Unverified Action,,action,,Start up Blender
../testcases/packages/Studio/1669_Blender,1,Unverified Action,,action,,"Open File-menu, and select ""save as..."""
../testcases/packages/Studio/1669_Blender,1,Unverified Action,,action,,"Open File-menu and select ""Open..."""
../testcases/packages/Studio/1669_Blender,2,Unverified Action,,action,,"Start Blender, open user preferences, set audio to JACK, save user preferences, quit Blender."
../testcases/packages/Studio/1669_Blender,2,Unverified Action,,action,,Start QJackCtl
../testcases/packages/Studio/1669_Blender,2,Unverified Action,,action,,Start Blender
../testcases/packages/Studio/1669_Blender,2,Unverified Action,,action,,Focus QjackCtl window
../testcases/packages/Studio/1669_Blender,3,Unverified Action,,action,,Start Blender
../testcases/packages/Studio/1670_Darktable,1,Unverified Action,,action,,"In the left-hand panel, unfold the ""Import"" panel and press the ""Folder"" button."
../testcases/packages/Studio/1670_Darktable,2,Unverified Action,,action,,"Make sure you are in ""Lighttable"" mode."
../testcases/packages/Studio/1670_Darktable,2,Unverified Action,,action,,Select a few photos.
../testcases/packages/Studio/1670_Darktable,2,Unverified Action,,action,,"In the right-hand panel unfold the ""Export Selected"" menu"
../testcases/packages/Studio/1670_Darktable,2,Unverified Action,,action,,"In the ""Target Storage"" tab chose ""file on disk"" and pick a location to save the exported photos to."
../testcases/packages/Studio/1670_Darktable,2,Unverified Action,,action,,"In the ""File Format"" tab, pick JPEG(8-bit) and set the quality to 95."
../testcases/packages/Studio/1671_FontManager,1,Unverified Action,,action,,Locate the button on the bottom left-hand of the window with gears and press it
../testcases/packages/Studio/1671_FontManager,1,Unverified Action,,action,,"Select ""Install Fonts"""
../testcases/packages/Studio/1671_FontManager,1,Unverified Action,,action,,Locate the font files that should be installed and press OK
../testcases/packages/Studio/1671_FontManager,2,Unverified Action,,action,,Select a Font Family in the family window.
../testcases/packages/Studio/1671_FontManager,2,Unverified Action,,action,,"Open any application that uses fonts such as Inkscape, LibreOffice Writer or GIMP, search for the font you just deactivated"
../testcases/packages/Studio/1672_Ardour,1,Unverified Action,,action,,"Ensure that the options are set to add one audio track, either ""mono"" or ""stereo"" depending on your audio source, and the Recording Mode is ""Normal""."
../testcases/packages/Studio/1672_Ardour,1,Unverified Action,,action,,Ensure that the correct audio source is connected to the system capture input
../testcases/packages/Studio/1673_Hydrogen,0,Unverified Action,,action,,"On the ""Audio System"" tab, ensure that JACK is selected on the audio driver dropdown menu"
../testcases/packages/Studio/1673_Hydrogen,1,Unverified Action,,action,,"On the Internet tab, choose a suitable drum kit (e.g. Roland TR-808)"
../testcases/packages/Studio/1673_Hydrogen,1,Unverified Action,,action,,"In the ""Song Editor"", click on ""Pattern 2"" in Bar 9 to add the new pattern to the song"
../testcases/packages/Studio/1673_Hydrogen,2,Unverified Action,,action,,Adjust the faders to get a good sound level (e.g. with no red peaks).
../testcases/packages/Studio/1675_Qsynth,2,Unverified Action,,action,,"In the QjackCtl GUI, press the ""Connect"" button."
../testcases/packages/Studio/1675_Qsynth,2,Unverified Action,,action,,"In the ""connections"" windows that opens up, locate the ""ALSA""-tab and click on it."
../testcases/packages/Studio/1675_Qsynth,2,Unverified Action,,action,,"In the ""Readable Clients"" section, select the entry with ""Virtual Keyboard"" in the name. In the ""Writable Clients"" section, select the entry with ""FLUID Synth"" in the name."
../testcases/packages/Studio/1676_Qjackctl,0,Unverified Action,,action,,"In the Settings tab, make sure the Realtime option is ticked"
../testcases/packages/Studio/1676_Qjackctl,0,Unverified Action,,action,,"Select the appropriate audio driver (if you have a firewire audio device , choose firewire. Otherwise leave it set to ALSA)"
../testcases/packages/Studio/1676_Qjackctl,0,Unverified Action,,action,,Select the appropriate audio interface from interface dropdown menu
../testcases/packages/Studio/1676_Qjackctl,0,Unverified Action,,action,,"Select the appropriate Sample Rate from the dropdown menu. For example, use 44,100 Hz for CD quality, or 48,000 if recommended for the audio card being used. A higher sample rate will give lower latency, but push the CPU harder & possibly cause xruns."
../testcases/packages/Studio/1676_Qjackctl,0,Unverified Action,,action,,"Select a suitable Frames/Period from interface dropdown menu. For low latency monitoring choose somewhere between 64-256. If unsure, be conservative and leave the default setting (1024)"
../testcases/packages/Studio/1676_Qjackctl,0,Unverified Action,,action,,"Choose an appropriate Periods/Buffer setting. If using a USB audio device, choose 3 for a more stable low latency setting, otherwise choose 2"
../testcases/packages/Studio/1676_Qjackctl,1,Unverified Action,,action,,"On the Timecode tab, ensure that the ""Ardour is JACK Time Master ..."" option is ticked."
../testcases/packages/Studio/1676_Qjackctl,1,Unverified Action,,action,,Make sure that J.TRANS (Jack Transport) is enabled
../testcases/packages/Unity/1392_Unity Alt-tab,0,Unverified Action,,action,,"Open two different applications, focus application A"
../testcases/packages/Unity/1392_Unity Alt-tab,1,Unverified Action,,action,,"Open two different applications, focus application A"
../testcases/packages/Unity/1392_Unity Alt-tab,1,Unverified Action,,action,,"Press alt + tab, hold alt until the window show ""application B"" icon"
../testcases/packages/Unity/1392_Unity Alt-tab,2,Unverified Action,,action,,"Open two different applications, minimize application B, focus application A"
../testcases/packages/Unity/1392_Unity Alt-tab,2,Unverified Action,,action,,"Press alt + tab, keep alt pressed until application B icon is highlighted"
../testcases/packages/Unity/1392_Unity Alt-tab,3,Unverified Action,,action,,"Open two different applications, focus application A"
../testcases/packages/Unity/1392_Unity Alt-tab,4,Unverified Action,,action,,Open an application (one window only for this application)
../testcases/packages/Unity/1392_Unity Alt-tab,4,Unverified Action,,action,,"Press alt + tab, hold alt and press tab until highlighting the currently focused application"
../testcases/packages/Unity/1392_Unity Alt-tab,5,Unverified Action,,action,,Open an application with multiple windows
../testcases/packages/Unity/1392_Unity Alt-tab,6,Unverified Action,,action,,Open an application with multiple windows
../testcases/packages/Unity/1392_Unity Alt-tab,6,Unverified Action,,action,,Tap tab to highlight the next window
../testcases/packages/Unity/1392_Unity Alt-tab,7,Unverified Action,,action,,Open an application with multiple windows
../testcases/packages/Unity/1392_Unity Alt-tab,7,Unverified Action,,action,,"Press alt + tab until you highlight this application, hold alt"
../testcases/packages/Unity/1392_Unity Alt-tab,7,Unverified Action,,action,,Tap tab to highlight the next window
../testcases/packages/Unity/1392_Unity Alt-tab,8,Unverified Action,,action,,Open an application with multiple windows (some of them should be minimized)
../testcases/packages/Unity/1392_Unity Alt-tab,8,Unverified Action,,action,,Continue tapping tab to highlight on a minimized window
../testcases/packages/Unity/1392_Unity Alt-tab,9,Unverified Action,,action,,"Open an application with multiple windows, one being focused"
../testcases/packages/Unity/1392_Unity Alt-tab,10,Unverified Action,,action,,"Open an application with multiple windows, this one being focused"
../testcases/packages/Unity/1392_Unity Alt-tab,11,Unverified Action,,action,,"Open an application with multiple windows, this one being focused"
../testcases/packages/Unity/1392_Unity Alt-tab,11,Unverified Action,,action,,Focus another window of the same application
../testcases/packages/Unity/1392_Unity Alt-tab,12,Unverified Action,,action,,"Start Firefox, create two windows (File >New Window)"
../testcases/packages/Unity/1392_Unity Alt-tab,12,Unverified Action,,action,,"Start GEdit, make sure GEdit window is the active one"
../testcases/packages/Unity/1392_Unity Alt-tab,13,Unverified Action,,action,,Start Firefox on one workspace
../testcases/packages/Unity/1392_Unity Alt-tab,13,Unverified Action,,action,,"Switch to a different workspace, start GEdit"
../testcases/packages/Unity/1392_Unity Alt-tab,14,Unverified Action,,action,,"Start Firefox, create two windows (File >New Window)"
../testcases/packages/Unity/1392_Unity Alt-tab,14,Unverified Action,,action,,Move one Firefox window to a different workspace
../testcases/packages/Unity/1392_Unity Alt-tab,15,Unverified Action,,action,,Start Firefox on one workspace
../testcases/packages/Unity/1392_Unity Alt-tab,15,Unverified Action,,action,,"Switch to a different workspace, start GEdit"
../testcases/packages/Unity/1392_Unity Alt-tab,15,Unverified Action,,action,,"While still holding ctrl + alt, tap the tab key until you focus on the Firefox application icon"
../testcases/packages/Unity/1393_Unity Dash,1,Unverified Action,,action,,
../testcases/packages/Unity/1393_Unity Dash,1,Unverified Action,,action,,Ensure that the content of the search is empty
../testcases/packages/Unity/1393_Unity Dash,1,Unverified Action,,action,,Press super to show again the dash
../testcases/packages/Unity/1393_Unity Dash,2,Unverified Action,,action,,
../testcases/packages/Unity/1393_Unity Dash,2,Unverified Action,,action,,Make sure Launcher auto-hide is enabled.
../testcases/packages/Unity/1393_Unity Dash,2,Unverified Action,,action,,Have a maximized application and launcher hidden
../testcases/packages/Unity/1393_Unity Dash,4,Unverified Action,,action,,Click on the first item of the launcher
../testcases/packages/Unity/1393_Unity Dash,6,Unverified Action,,action,,Start gedit.
../testcases/packages/Unity/1393_Unity Dash,6,Unverified Action,,action,,"Save a file named ""foo"" in your home folder."
../testcases/packages/Unity/1393_Unity Dash,6,Unverified Action,,action,,Tap super to open the dash
