Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/packages/Unity/1395_Unity Launcher,3,Eager Action,multiple actions,action,"['Switch', '-hide']","Switch the ""Auto-hide the Launcher"" switch to the enabled state"
../testcases/packages/Unity/1395_Unity Launcher,3,Eager Action,multiple actions,action,"['Switch', '-hide', '"" switch']","Switch the ""Auto-hide the Launcher"" switch back to the disabled state"
../testcases/packages/Unity/1395_Unity Launcher,4,Eager Action,multiple actions,action,"['Move', '- continue']",Move the mouse on the edge and: - continue pushing to the left (as if you want to put the mouse offscreen) until the launcher reveal
../testcases/packages/Unity/1395_Unity Launcher,6,Eager Action,multiple actions,action,"['Move', 'and make']",Move the mouse to the left edge of the screen and make the launcher revealing by other pushing on the left
../testcases/packages/Unity/1395_Unity Launcher,7,Eager Action,multiple actions,action,"['Move', 'and make']",Move the mouse to the left edge of the screen and make the launcher revealing by other pushing on the left
../testcases/packages/Unity/1395_Unity Launcher,7,Eager Action,multiple actions,action,"['Click', 'immediately move']",Click on an application launcher icon and immediately move the mouse to another launcher icon
../testcases/packages/Unity/1395_Unity Launcher,8,Eager Action,multiple actions,action,"['Press', 'and keep']",Press super and keep it pressed
../testcases/packages/Unity/1395_Unity Launcher,9,Eager Action,multiple actions,action,"['Press', 'and keep']",Press super and keep it pressed
../testcases/packages/Unity/1395_Unity Launcher,10,Eager Action,multiple actions,action,"['Press', 'and keep']",Press super and keep it pressed
../testcases/packages/Unity/1395_Unity Launcher,11,Eager Action,multiple actions,action,"['Press', 'and keep']",Press super and keep it pressed
../testcases/packages/Unity/1395_Unity Launcher,12,Eager Action,multiple actions,action,"[', maximize', ', maximize']","Start Nautilus, maximize its window. Start Firefox, maximize its window."
../testcases/packages/Unity/1395_Unity Launcher,13,Eager Action,multiple actions,action,"[', maximize', ', maximize']","Start Nautilus, maximize its window. Start Firefox, maximize its window."
../testcases/packages/Unity/1395_Unity Launcher,15,Eager Action,multiple actions,action,"['Click', '""quit']","Click on ""quit"""
../testcases/packages/Unity/1395_Unity Launcher,18,Eager Action,multiple actions,action,"['Click', '""Lock']","Click ""Lock to launcher"""
../testcases/packages/Unity/1395_Unity Launcher,18,Eager Action,multiple actions,action,"['Open', 'and click']","Open the quicklist and click ""Unlock from launcher"""
../testcases/packages/Unity/1395_Unity Launcher,23,Eager Action,multiple actions,action,"['Click', ', keep']","Click on an application launcher icon, keep the mouse button pressed for more than 0.5s"
../testcases/packages/Unity/1395_Unity Launcher,23,Eager Action,multiple actions,action,"['Drag', 'and release']",Drag it to another position and release the mouse button
../testcases/packages/Unity/1395_Unity Launcher,24,Eager Action,multiple actions,action,"['Open', 'can show']",Open a bunch of applications on your desktop so that you have more than what the launcher can show
../testcases/packages/Unity/1395_Unity Launcher,25,Eager Action,multiple actions,action,"['Open', 'can show']",Open a bunch of applications on your desktop so that you have more than what the launcher can show
../testcases/packages/Unity/1395_Unity Launcher,31,Eager Action,multiple actions,action,"['Press', '""quit']","Press down to highlight ""quit"""
../testcases/packages/Unity/1395_Unity Launcher,32,Eager Action,multiple actions,action,"['Click', 'and move']",Click on a window application and move to another workspace
../testcases/packages/Unity/1395_Unity Launcher,33,Eager Action,multiple actions,action,"['Switch', ', open']","Switch to workspace 1, open a second window for Nautilus on the same monitor."
../testcases/packages/Unity/1395_Unity Launcher,35,Eager Action,multiple actions,action,"['Move', 'and make']",Move back to workspace 1 and make sure one of the windows is focused.
../testcases/packages/Unity/1395_Unity Launcher,36,Eager Action,multiple actions,action,"['Open', '""Create']","Open the context menu and select ""Create New Document >Empty Document"""
../testcases/packages/Unity/1395_Unity Launcher,37,Eager Action,multiple actions,action,"['Open', '""Create']","Open the context menu and select ""Create New Document >Empty Document"""
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,1,Eager Action,multiple actions,action,"['Put', 'and try']","Put your mouse on this monitor, and try to reveal the launcher by pressing against the left edge"
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,2,Eager Action,multiple actions,action,"['Press', 'and hold']",Press super and hold it
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,4,Eager Action,multiple actions,action,"[', reorder', 'eventually add', '/remove']","On the rightmost monitor, reorder the launcher icon (and eventually add/remove icons)"
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,6,Eager Action,multiple actions,action,"['Press alt', '+ tab']",Press alt + tab to reveal the alt tab switcher
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,14,Eager Action,multiple actions,action,"['Run', 'and move']",Run an application and move it to a screen with no Launcher
../testcases/packages/Unity/1397_Unity Panel,2,Eager Action,multiple actions,action,"['Move', 'and click']","Move the mouse over the panel and click on ""File"""
../testcases/packages/Unity/1397_Unity Panel,3,Eager Action,multiple actions,action,"['Move', 'and click']","Move the mouse over the panel and click on ""File"""
../testcases/packages/Unity/1397_Unity Panel,4,Eager Action,multiple actions,action,"['Move', 'and click']","Move the mouse over the panel and click on ""File"""
../testcases/packages/Unity/1397_Unity Panel,12,Eager Action,multiple actions,action,"['Focus', 'and move']",Focus the restored window and move the mouse over the panel
../testcases/packages/Unity/1397_Unity Panel,13,Eager Action,multiple actions,action,"['Check', ') Ubuntu']","Check the right part of the panel shows the following indicators: - Messaging indicator: envelope icon- (if system is a laptop, may be hidden depending on indicator settings) Battery indicator: battery icon, either charging or plugged- (if system has bluetooth) Bluetooth indicator: Bluetooth icon- (if system has network) Network indicator: either an ""unplugged"", ""plugged"", or ""wifi"" icon- (if system has ubuntu one) Ubuntu one indicator: a cloud icon- Sound indicator: volume icon- Time indicator: the current time- Session/System indicator: power icon"
../testcases/packages/Unity/1397_Unity Panel,15,Eager Action,multiple actions,action,"['Click', '""quit']","Click on ""close"" or ""quit"""
../testcases/packages/Unity/1397_Unity Panel,16,Eager Action,multiple actions,action,"['Click', '""quit']","Click on ""close"" or ""quit"""
../testcases/packages/Unity/1398_Unity Software Center,0,Eager Action,multiple actions,action,"['Search', 'and select']",Search and select any graphical application that has not been yet installed
../testcases/packages/Unity/1399_Unity Startup,1,Eager Action,multiple actions,action,"['Look', 'and check']",Look at different text parts of the interface and check they are translated
../testcases/packages/Unity/1400_Unity Window Management,9,Eager Action,multiple actions,action,"['Ensure', 'corners behave']",Ensure the corners behave the same (to resize both width and height at the same time)
../testcases/packages/Unity/1400_Unity Window Management,10,Eager Action,multiple actions,action,"['Ensure', '/maximize']",Ensure the minimize/maximize/move/close entries work
../testcases/packages/Unity/1400_Unity Window Management,11,Eager Action,multiple actions,action,"['Right click', ', click']","Right click on the title bar, click ""Always On Top"""
../testcases/packages/Unity/1400_Unity Window Management,11,Eager Action,multiple actions,action,"['Show', '; click']","Show context menu for ""always on top"" window again; click on ""Always On Top"""
../testcases/packages/Unity/1400_Unity Window Management,12,Eager Action,multiple actions,action,"['Right click', ', click']","Right click on the title bar, click on ""Always on Visible Workspace"""
../testcases/packages/Unity/1400_Unity Window Management,12,Eager Action,multiple actions,action,"['Right click', ', click']","Right click on the title bar, click on ""Only on This Workspace"""
../testcases/packages/Unity/1400_Unity Window Management,13,Eager Action,multiple actions,action,"['Right click', ', click', '""Move']","Right click on the title bar, click on ""Move to Workspace Right"""
../testcases/packages/Unity/1400_Unity Window Management,15,Eager Action,multiple actions,action,"['open', 'and make']",open an application and make it maximised
../testcases/packages/Unity/1412_Unity GSetting Migration,0,Eager Action,multiple actions,action,"['Click', 'and change', '(remember']",Click the behaviour tab and change the settings to a non-default setting (remember the setting chosen!)
../testcases/packages/Unity/1412_Unity GSetting Migration,0,Eager Action,multiple actions,action,"['Click', 'and change', '(remember']",Click the shortcuts tab and change some shortcuts to non-default settings (remember the settings chosen!) 
../testcases/packages/Unity/1412_Unity GSetting Migration,0,Eager Action,multiple actions,action,"['Restart', '(log', 'and login']",Restart your sessions (log out and login again)
../testcases/packages/Unity/1448_Unity Lenses,5,Eager Action,multiple actions,action,"['Click', '/play']",Click the open/play button
../testcases/packages/Unity/1505_Unity Smart Scopes,0,Eager Action,multiple actions,action,"['Enter', 'will expect']","Enter on the search field something you will expect to find on Amazon, for example: Kindle"
../testcases/packages/Unity/1505_Unity Smart Scopes,1,Eager Action,multiple actions,action,"['Enter', 'will expect']","Enter on the search field something you will expect to find on http://www.worldweatheronline.com, for example: Desamparados, San Jose"
../testcases/packages/Unity/1505_Unity Smart Scopes,2,Eager Action,multiple actions,action,"['Enter', 'will expect']","Enter on the search field something you will expect to find on http://www.wordnik.com/, for example: test."
../testcases/packages/Unity/1505_Unity Smart Scopes,3,Eager Action,multiple actions,action,"['Enter', 'will expect']","Enter on the search field something you for which you will expect to find related topics in Duckduckgo, for example: apple"
../testcases/packages/Unity/1505_Unity Smart Scopes,4,Eager Action,multiple actions,action,"['Enter', 'will expect']","Enter on the search field something you will expect to find on Wikipedia, for example: ubuntu."
../testcases/packages/Unity/1512_Unity Lens Music,2,Eager Action,multiple actions,action,"['Click', 'then click']",Click the pause button next to a track and then click the play button again
../testcases/packages/Unity/1512_Unity Lens Music,3,Eager Action,multiple actions,action,"['Sign', ', click', 'and enable']","Sign in to https://pay.ubuntu.com/, click the link with your user name and enable automatic payments. (This requires that you have completed a payment before)"
../testcases/packages/Unity/1512_Unity Lens Music,4,Eager Action,multiple actions,action,"['Go', 'to https://one.ubuntu.com/', 'and sign']",Go to https://one.ubuntu.com/ and sign in.
../testcases/packages/Unity/1512_Unity Lens Music,4,Eager Action,multiple actions,action,"[', go', 'and Remove']","If you have signed in with Ubuntu One on your desktop, go to the Devices tab of your Ubuntu One Control Panel and Remove the device."
../testcases/packages/Unity/1512_Unity Lens Music,6,Eager Action,multiple actions,action,"['Sign', ', click', 'and enable']","Sign in to https://pay.ubuntu.com/, click the link with your user name and enable automatic payments. (This requires that you have completed a payment before)"
../testcases/packages/Unity/1512_Unity Lens Music,7,Eager Action,multiple actions,action,"['Sign', ', click', 'and enable']","Sign in to https://pay.ubuntu.com/, click the link with your user name and enable automatic payments. (This requires that you have completed a payment before)"
../testcases/packages/Unity/1512_Unity Lens Music,8,Eager Action,multiple actions,action,"['Sign', ', click', 'and enable']","Sign in to https://pay.ubuntu.com/, click the link with your user name and enable automatic payments. (This requires that you have completed a payment before)"
../testcases/packages/Unity/1512_Unity Lens Music,9,Eager Action,multiple actions,action,"['Sign', ', click', 'and enable']","Sign in to https://pay.ubuntu.com/, click the link with your user name and enable automatic payments. (This requires that you have completed a payment before)"
../testcases/packages/Webapps/1321_Webapps Browser extensions,0,Eager Action,multiple actions,action,"['Open', '""add']","Open the ""add-ons"" dialog by pressing shift+ctrl+a or by using the Tools->addons menu link"
../testcases/packages/Webapps/1323_Webapps Launchpad,0,Eager Action,multiple actions,action,"['Click', '""Integrate']","Click on the button ""Integrate""."
../testcases/packages/Webapps/1323_Webapps Launchpad,0,Eager Action,multiple actions,action,"['Open', 'and navigate']",Open the Dash (press Super key) and navigate to applications category
../testcases/packages/Webapps/1324_Webapps BBC,0,Eager Action,multiple actions,action,"['Click', '""Integrate']","Click on the button ""Integrate"""
../testcases/packages/Webapps/1324_Webapps BBC,0,Eager Action,multiple actions,action,"['Open', 'and go']",Open a second tab and go to http://www.ubuntu.com/
../testcases/packages/Webapps/1325_Webapps Gmail,0,Eager Action,multiple actions,action,"['Click', '""Integrate']","Click on the button ""Integrate""."
../testcases/packages/Webapps/1326_Webapps Youtube,0,Eager Action,multiple actions,action,"['Click', '""Integrate']","Click on the button ""Integrate"""
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,1,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture' section, select the ""Entire screen"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,1,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Action' section, select the ""Save"" option, and click the ok button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,2,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture' section, select the ""Entire screen"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,2,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Action' section, select the ""Copy to the clipboard"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,3,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture' section, select the ""Entire screen"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,3,Eager Action,multiple actions,action,"['Click', 'the drop']",Click on the drop-down list
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,4,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture' section, select the ""Entire screen"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,4,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Action' section, select the ""Host on Imgur"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,5,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture' section, select the ""Active window"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,5,Eager Action,multiple actions,action,"[', select', 'and click']","under the 'Action' section, select the ""Save"" option, and click the ok button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,6,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture' section, select the ""Select a region"" option, and click the OK button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,6,Eager Action,multiple actions,action,"['Click', 'and drag']","Click the left mouse button and drag a rectangle over a area of the screen, before releasing the mouse button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,6,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Action' section, select the ""Save"" option, and click the ok button"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,7,Eager Action,multiple actions,action,"[', select', 'and tick', '""Capture']","Under the 'Region to capture', select one of the options, and tick the ""Capture the mouse pointer"" option section"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,7,Eager Action,multiple actions,action,"[', click', 'and increase']","Under 'Delay before capturing', click on the +-sign next to the textbox, and increase the delay time"
../testcases/packages/Xfce/1561_Xfce4 Screenshooter,7,Eager Action,multiple actions,action,"[', select', 'and click']","Under the 'Region to capture', select one of the options, and click the OK button"
../testcases/packages/Xfce/1562_Xfce4 Panel,0,Eager Action,multiple actions,action,"['Point', 'and press']",Point your mouse cursor to an empty space on a panel and press the right mouse button
../testcases/packages/Xfce/1562_Xfce4 Panel,0,Eager Action,multiple actions,action,"['Select', ""'Add""]",Select the 'Add New Items...' option
../testcases/packages/Xfce/1562_Xfce4 Panel,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select a plugin in the list and click the Add button
../testcases/packages/Xfce/1562_Xfce4 Panel,0,Eager Action,multiple actions,action,"['Select', ', drag', 'and drop']","Select an item from the dialog, drag it and drop it in the panel"
../testcases/packages/Xfce/1562_Xfce4 Panel,1,Eager Action,multiple actions,action,"['Point', 'and press']",Point your mouse cursor to an empty space on a panel and press the right mouse button
../testcases/packages/Xfce/1562_Xfce4 Panel,1,Eager Action,multiple actions,action,"['Click', ""' drop""]","Click on the 'Mode' drop-down list under the ""General"" section"
../testcases/packages/Xfce/1562_Xfce4 Panel,2,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse cursor to the '+' button and click it
../testcases/packages/Xfce/1562_Xfce4 Panel,2,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse cursor to the '-' button and click it
../testcases/packages/Xfce/1562_Xfce4 Panel,3,Eager Action,multiple actions,action,"['Point', 'and move']","Point the mouse pointer to the 'Row size (pixels):' slidebar under the ""Measurements"" section and move the slider to the right"
../testcases/packages/Xfce/1562_Xfce4 Panel,3,Eager Action,multiple actions,action,"['Point', 'and move']","Point the mouse pointer to the 'Length (%):' slidebar under the ""Measurements"" section and move the slider to the right"
../testcases/packages/Xfce/1562_Xfce4 Panel,3,Eager Action,multiple actions,action,"['Tick', 'Automatically increase']","Tick the 'Automatically increase length' option under the ""Measurements"" section"
../testcases/packages/Xfce/1562_Xfce4 Panel,3,Eager Action,multiple actions,action,"['Point', 'and move']","Point the mouse pointer to the 'Number of rows:' slidebar under the ""Measurements"" section and move the slider to the right"
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse cursor to the 'Appearance' tab and click it
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', 'and click']",Point the mouse pointer to the 'Style:' option button and click it
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Select', 'and click']",Select a color using the provided color picker and click the 'OK' button
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', 'and click']",Point the mouse pointer to the 'Style:' option button and click it
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Select', 'and click']",Select a background image for the panel and click the 'Open' button
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', 'and click']",Point the mouse pointer to the 'Style:' option button and click it
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', 'and move']",Point the mouse pointer to the 'Alpha:' slidebar and move the slider to the left
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', ""'Enter"", 'and move']","Point the mouse pointer to the 'Enter:' slidebar under the ""Opacity"" section, and move the slider to the left"
../testcases/packages/Xfce/1562_Xfce4 Panel,4,Eager Action,multiple actions,action,"['Point', ""'Leave"", 'and move']","Point the mouse pointer to the 'Leave:' slidebar under the ""Opacity"" section, and move the slider to the left"
../testcases/packages/Xfce/1562_Xfce4 Panel,5,Eager Action,multiple actions,action,"['Automatically hide', 'and click']","Next to the 'Automatically hide the panel' option under the ""General"" section, select Always and click the 'Close' button"
../testcases/packages/Xfce/1562_Xfce4 Panel,5,Eager Action,multiple actions,action,"['Automatically hide', 'and click']","Next to the 'Automatically hide the panel' option, select Intelligently and click the 'Close' button"
../testcases/packages/Xfce/1562_Xfce4 Panel,5,Eager Action,multiple actions,action,"['Open', 'and maximize']",Open any application and maximize its window
../testcases/packages/Xfce/1563_Xfce4 Workspace Settings,0,Eager Action,multiple actions,action,"['Type', 'then press']","Type a name for the workspace, then press Enter"
../testcases/packages/Xfce/1563_Xfce4 Workspace Settings,0,Eager Action,multiple actions,action,"['Change', 'then open']","Change the size of each margin, then open a program in each workspace"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,0,Eager Action,multiple actions,action,"['Navigate', 'settings menu']",Navigate to the settings menu
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,1,Eager Action,multiple actions,action,"['Click', '"" drop']","Click the ""Device:"" drop down list"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,1,Eager Action,multiple actions,action,"['re-', '""Enable']","Press Enter to re-tick ""Enable the device"""
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,1,Eager Action,multiple actions,action,"['Click', '""Reset']","Click ""Reset to defaults"""
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,2,Eager Action,multiple actions,action,"['Adjust', 'then drag', 'and drop']","Adjust the ""Threshold"" bar, then drag and drop something"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,2,Eager Action,multiple actions,action,"['Adjust', 'double click']","Adjust the ""Time"" bar, then double click something"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,2,Eager Action,multiple actions,action,"['Adjust', 'double click']","Adjust the ""Distance"" bar, then double click something, moving the mouse slightly between clicks"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,4,Eager Action,multiple actions,action,"['Tick', '""Tap', ', tap']","Tick ""Tap touchpad to click"", tap on the touchpad"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,4,Eager Action,multiple actions,action,"['Click', ', try']","Click the radio button ""Disabled"", try scrolling on something"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,4,Eager Action,multiple actions,action,"['Click', ', try']","Click the radio button ""Edge scrolling"", try scrolling on something"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,4,Eager Action,multiple actions,action,"['Click', ', try']","Click the radio button ""Two-finger scrolling"", try scrolling on something"
../testcases/packages/Xfce/1565_Xfce4 Mouse Settings,4,Eager Action,multiple actions,action,"['Tick', 'horizonatally scroll']","Tick ""Enable horizontal scrolling"", horizonatally scroll something"
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"[', press', 'and hold']","In Test Area, press a letter and hold down"
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"[', press', 'and hold']","In Test Area, press a letter and hold down"
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"[', press', 'and hold']","In Test Area, press a letter and hold down"
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"[', press', 'and hold']","In Test Area, press a letter and hold down"
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"['Change', 'Change Repeat']",Change Repeat Speed to 250
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"[', press', 'and hold']","In Test Area, press a letter and hold down"
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"['Change', 'Change Repeat']",Change Repeat Speed to 1
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Eager Action,multiple actions,action,"[', press', 'and hold']","In Test Area, press a letter and hold down"
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Click', ""'Start""]",Click the 'Start' button
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Change', 'and press']","Change the ""Font Size:"" to 26 and press OK"
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Click', ""'Start""]",Click the 'Start' button
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Locate', 'and click']",Locate the three icons to the right of the text box and click the one with the X
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Find', ', select', 'and click']","Find a plain text file, select it and click the 'Open' button"
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Click', ""'Start""]",Click the 'Start' button
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Click', ""'Stop""]",Click the 'Stop' button
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Open', 'and copy']",Open another application and copy some text from it into the clipboard
../testcases/packages/Xfce/1573_Xfce4 Dictionary,2,Eager Action,multiple actions,action,"['Click', ""'Start""]",Click the 'Start' button to play that text
../testcases/packages/Xfce/1573_Xfce4 Dictionary,3,Eager Action,multiple actions,action,"['Re-', '-launch']",Re-launch the Dictionary application
../testcases/packages/Xfce/1573_Xfce4 Dictionary,3,Eager Action,multiple actions,action,"['(use', ', stop']","From the ""Dictionary:"" drop-down, select ""!(use all, stop after first match)"""
../testcases/packages/Xfce/1573_Xfce4 Dictionary,3,Eager Action,multiple actions,action,"['Make', '""Search', 'then enter']","Make sure 'Dictionary Server' is the selected ""Search with:"" mode and then enter a search term"
../testcases/packages/Xfce/1573_Xfce4 Dictionary,3,Eager Action,multiple actions,action,"['Click', 'and click', ""'Close""]",Click the 'Dictionary.com' button and click 'Close'
../testcases/packages/Xfce/1573_Xfce4 Dictionary,4,Eager Action,multiple actions,action,"['and click', ""'Add""]","Select ""Dictionary"" and click the 'Add' button"
../testcases/packages/Xfce/1573_Xfce4 Dictionary,4,Eager Action,multiple actions,action,"['Open', 'and select']",Open a web page in your browser and select a word on that page
../testcases/packages/Xfce/1574_Xfce4 Settings Manager,1,Eager Action,multiple actions,action,"['Open', '-get', 'and enter']","Open a terminal and type sudo apt-get install arandr press enter, supply password as required and enter"
../testcases/packages/Xfce/1574_Xfce4 Settings Manager,1,Eager Action,multiple actions,action,"['-get', ', enter']","In the terminal type sudo apt-get purge arandr, enter and supply password as required, enter again"
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,1,Eager Action,multiple actions,action,"['Open', 'and install', '-get']",Open a terminal and install the clearlooks-phenix-theme package sudo apt-get install clearlooks-phenix-theme
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,1,Eager Action,multiple actions,action,"['Open', 'and purge', '-get']",Open a terminal and purge the clearlooks-phenix-theme package and gtks2-engines sudo apt-get purge clearlooks-phenix-theme gtk2-engines
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,2,Eager Action,multiple actions,action,"['Open', 'and install', '-get']",Open a terminal and install the tango-icon-theme package sudo apt-get install tango-icon-theme
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,2,Eager Action,multiple actions,action,"['Click', 'and go']","Click on ""Appearance"" module and go to the ""Icons"" tab."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,2,Eager Action,multiple actions,action,"['Open', 'and remove', '-get']",Open a terminal and remove the tango-icon-theme package sudo apt-get purge tango-icon-theme
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,2,Eager Action,multiple actions,action,"['Click', 'and go']","Click on the ""Appearance"" module and go to the ""Icons"" tab."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,3,Eager Action,multiple actions,action,"['Re-', '-check']","Re-check the ""Enable anti-aliasing"" checkbox."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,4,Eager Action,multiple actions,action,"['Re-', '-check']","Re-check the ""Show images on buttons"" checkbox."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,4,Eager Action,multiple actions,action,"['Re-', '-check']","Re-check the ""Show images in menus"" checkbox."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,4,Eager Action,multiple actions,action,"['Check', 'and minimize', '/maximize']","Check the ""Enable event sounds"" checkbox and minimize/maximize a window."
../testcases/packages/Xfce/1576_Xfce4 Session and Startup Settings,4,Eager Action,multiple actions,action,"['Navigate', 'and click']","Navigate to /usr/bin/LibreOffice Writer, select and click OK"
../testcases/packages/Xfce/1576_Xfce4 Session and Startup Settings,4,Eager Action,multiple actions,action,"['and startup', 'then login']","Close Session and startup, logout and then login once more"
../testcases/packages/Xfce/1580_Xfdesktop Settings,4,Eager Action,multiple actions,action,"['Click', ""'Use""]",Click the check box 'Use custom font size'
../testcases/packages/Xfce/1581_Xfce4 MIME Settings,2,Eager Action,multiple actions,action,"['Locate', 'and click']","Locate the ""text/x-log"" entry and click on it"
../testcases/packages/Xfce/1581_Xfce4 MIME Settings,2,Eager Action,multiple actions,action,"['Open', '/log']",Open the File Manager and navigate to the /var/log folder
../testcases/packages/Xfce/1581_Xfce4 MIME Settings,2,Eager Action,multiple actions,action,"['Click', '""Reset']","Click ""Reset to Default"""
../testcases/packages/Xfce/1581_Xfce4 MIME Settings,3,Eager Action,multiple actions,action,"['and select', 'Properties drop']","Right-click on the same .log file in File Manager and select ""Open with LibreOffice Writer"" from the Properties drop-down"
../testcases/packages/Xfce/1581_Xfce4 MIME Settings,3,Eager Action,multiple actions,action,"['Click', 'and confirm']","Click on ""LibreOffice Writer"", select ""Reset to Default"" and confirm your choice"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Verify', '""Ask']","Verify that the ""When power button is pressed:"" option is set to ""Ask"""
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Change', '""Shutdown']","Change the ""When power button is pressed:"" option to ""Shutdown"""
