Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1733_Install (Safe Graphics mode),0,Ambiguous Test,adverb of manner,verification,properly,The system boots properly and loads into FAMILY showing username selected at step 15
../testcases/image/1733_Install (Safe Graphics mode),0,Ambiguous Test,verb + indefinite determiner,action,select a,"If there is only one hard disk, skip to step 13 (On the 'Where are you?' screen...). Otherwise, on the 'Installation type' page, select a drive in the 'Select drive' list."
../testcases/image/1736_Install Unleashed,0,Ambiguous Test,adverb of manner,verification,Alternatively,"Alternatively you can use xz -d to decompress, and then dd to copy the image to the SD card"
../testcases/image/1736_Install Unleashed,0,Ambiguous Test,adverb of manner,verification,finally,Then cloud-init will finally finish (~250s)
../testcases/image/1736_Install Unleashed,0,Ambiguous Test,adverb of manner,verification,Manually,Manually turn power-off from the board
../testcases/image/1736_Install Unleashed,0,Ambiguous Test,verb + indefinite determiner,verification,Run any,"Run any command that is not installed, check that command-not-found recommends things to install"
../testcases/image/1736_Install Unleashed,0,Ambiguous Test,verb + indefinite determiner,verification,Install a,"Install a package and check that it works, i.e. hello"
../testcases/image/1737_Install Unmatched,0,Ambiguous Test,adverb of manner,verification,Alternatively,"Alternatively you can use xz -d to decompress, and then dd to copy the image to the SD card"
../testcases/image/1737_Install Unmatched,0,Ambiguous Test,adverb of manner,verification,finally,Then cloud-init will finally finish (~250s)
../testcases/image/1737_Install Unmatched,0,Ambiguous Test,adverb of manner,verification,Manually,Manually turn power-off from the board
../testcases/image/1737_Install Unmatched,0,Ambiguous Test,verb + indefinite determiner,verification,Run any,"Run any command that is not installed, check that command-not-found recommends things to install"
../testcases/image/1737_Install Unmatched,0,Ambiguous Test,verb + indefinite determiner,verification,Install a,"Install a package and check that it works, i.e. hello"
../testcases/image/1738_Install Qemu,0,Ambiguous Test,verb + indefinite determiner,verification,Run any,"Run any command that is not installed, check that command-not-found recommends things to install"
../testcases/image/1738_Install Qemu,0,Ambiguous Test,verb + indefinite determiner,verification,Install a,"Install a package and check that it works, i.e. hello"
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,comparative adverb,verification,longer,The application	is no longer listed >wsl --list Windows Subsystem for Linux Distributions: Ubuntu (Default) Ubuntu-Preview Ubuntu-20.04 TestUbuntuWSL 
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,newly,Launch the newly installed application >wsl -d Ubuntu20.04.3 
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,directly,"Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually. # adduser ubuntu Adding user `ubuntu' ... Adding new group `ubuntu' (1000) ... Adding new user `ubuntu' (1000) with group `ubuntu' ... Creating home directory `/home/ubuntu' ... Copying files from `/etc/skel' ... New password: Retype new password: passwd: password updated successfully Changing the user information for ubuntu Enter the new value, or press ENTER for the default Full Name []: Room Number []: Work Phone []: Home Phone []: Other []: Is the information correct? [Y/n] "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,manually,"Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually. # adduser ubuntu Adding user `ubuntu' ... Adding new group `ubuntu' (1000) ... Adding new user `ubuntu' (1000) with group `ubuntu' ... Creating home directory `/home/ubuntu' ... Copying files from `/etc/skel' ... New password: Retype new password: passwd: password updated successfully Changing the user information for ubuntu Enter the new value, or press ENTER for the default Full Name []: Room Number []: Work Phone []: Home Phone []: Other []: Is the information correct? [Y/n] "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,successfully,"Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually. # adduser ubuntu Adding user `ubuntu' ... Adding new group `ubuntu' (1000) ... Adding new user `ubuntu' (1000) with group `ubuntu' ... Creating home directory `/home/ubuntu' ... Copying files from `/etc/skel' ... New password: Retype new password: passwd: password updated successfully Changing the user information for ubuntu Enter the new value, or press ENTER for the default Full Name []: Room Number []: Work Phone []: Home Phone []: Other []: Is the information correct? [Y/n] "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,newly,Add the newly created user to the sudo group: # usermod -aG sudo ubuntu 
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,directly,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,newly,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,action,immediately,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,verification,successfully,Verify that the	command ends successfully
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,verification,successfully,Verify that the	command ends successfully and that any packge that must be upgraded has been upgraded
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,adverb of manner,verification,successfully,Verify that the	package has been successfully installed and the application can run
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,create a,"Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually. # adduser ubuntu Adding user `ubuntu' ... Adding new group `ubuntu' (1000) ... Adding new user `ubuntu' (1000) with group `ubuntu' ... Creating home directory `/home/ubuntu' ... Copying files from `/etc/skel' ... New password: Retype new password: passwd: password updated successfully Changing the user information for ubuntu Enter the new value, or press ENTER for the default Full Name []: Room Number []: Work Phone []: Home Phone []: Other []: Is the information correct? [Y/n] "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,Start a,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,run a,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,see these,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,Run a,"Run a command as root with sudo, for instance $ sudo apt update"
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,Apply any,Apply any update $ sudo apt full-upgrade
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,Install a,Install a package $ sudo apt install hello
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,action,run a,Install and run a graphical application $ sudo apt install x11-utils [...] 
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,verification,run a,"Verify that you	can switch to the new user # su ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. $ whoami ubuntu "
../testcases/image/1739_WSL Import and run,0,Ambiguous Test,verb + indefinite determiner,verification,Wait a,"Start one of the graphical application from the x11-utils package, like xcalc for example: $ xcalc (Wait a moment until the application starts and is displayed) "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,Immediately,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,respectively,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,appropriately,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,early,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,early,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,google.comsuccessfully,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,action,google.comsuccessfully,"Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,"Check that the U-Boot prompt (including a two-second wait) appears on the primary monitor connected to the Pi, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,"Check that the U-Boot prompt (including a two-second wait) appears on the attached serial console, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,System reboots successfully to a login prompt 
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,adjective,verification,less,System shuts down in a reasonable time (less than a minute) 
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Press a,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Press a,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Perform a,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,action,portMake a,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,action,applyWait a,"Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,including a,"Check that the U-Boot prompt (including a two-second wait) appears on the primary monitor connected to the Pi, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,including a,"Check that the U-Boot prompt (including a two-second wait) appears on the attached serial console, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,have a,"The ""eth0"" interface should have a DHCP assigned IP address and you should be able to ping google.com "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,have a,"The ""wlan0"" interface should have a DHCP assigned IP address and you should be able to ping google.com "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,indefinite pronoun,action,anything,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,indefinite pronoun,action,anything,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Ambiguous Test,indefinite pronoun,verification,nothing,cmpreturns 0 and outputs nothing indicating the files are identical 
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Ambiguous Test,adverb of manner,action,Immediately,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Ambiguous Test,adverb of manner,action,respectively,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Ambiguous Test,adverb of manner,action,appropriately,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
